property_id,date,event_type,severity,damage_value
PROP_00422,2022-12-16,Flood,Minor,352816
PROP_00453,2022-12-16,Storm,Severe,5738654
PROP_00458,2022-12-16,Storm,Moderate,3345518
PROP_00467,2022-12-16,Flood,Minor,44642
PROP_00485,2022-12-16,Hail,Severe,1526423
PROP_00490,2022-12-16,Hail,Minor,943628
PROP_00492,2022-12-16,Flood,Minor,1880837
PROP_00499,2022-12-16,Storm,Severe,1701233
PROP_00503,2022-12-16,Hail,Minor,582788
PROP_00504,2022-12-16,Flood,Severe,411252
PROP_00519,2022-12-16,Hail,Severe,554604
PROP_00527,2022-12-16,Storm,Minor,1377173
PROP_00532,2022-12-16,Hail,Minor,2039497
PROP_00539,2022-12-16,Storm,Minor,835420
PROP_00547,2022-12-16,Flood,Severe,2129633
PROP_00554,2022-12-16,Flood,Minor,3249470
PROP_00557,2022-12-16,Hail,Severe,426273
PROP_00575,2022-12-16,Flood,Moderate,1815704
PROP_00584,2022-12-16,Flood,Minor,1207223
PROP_00592,2022-12-16,Storm,Minor,2021803
PROP_00595,2022-12-16,Flood,Minor,1989268
PROP_00596,2022-12-16,Storm,Minor,2025702
PROP_00601,2022-12-16,Hail,Severe,4198344
PROP_00603,2022-12-16,Flood,Minor,341146
PROP_00622,2022-12-16,Flood,Moderate,1269637
PROP_00631,2022-12-16,Flood,Minor,928066
PROP_00643,2022-12-16,Flood,Minor,904049
PROP_00654,2022-12-16,Flood,Severe,527794
PROP_00664,2022-12-16,Flood,Moderate,1600475
PROP_00667,2022-12-16,Hail,Moderate,1461916
PROP_00676,2022-12-16,Flood,Minor,1468398
PROP_00677,2022-12-16,Storm,Minor,618432
PROP_00685,2022-12-16,Hail,Minor,1485421
PROP_00693,2022-12-16,Storm,Severe,1662537
PROP_00709,2022-12-16,Storm,Minor,687862
PROP_00725,2022-12-16,Storm,Moderate,3057182
PROP_00727,2022-12-16,Hail,Minor,949634
PROP_00743,2022-12-16,Flood,Moderate,2098371
PROP_00754,2022-12-16,Flood,Minor,1264452
PROP_00773,2022-12-16,Storm,Minor,15340390
PROP_00775,2022-12-16,Flood,Severe,1715459
PROP_00783,2022-12-16,Storm,Moderate,725786
PROP_00790,2022-12-16,Flood,Minor,1916210
PROP_00794,2022-12-16,Flood,Minor,2359175
PROP_00850,2022-12-16,Storm,Severe,130750
PROP_00856,2022-12-16,Hail,Minor,687554
PROP_00859,2022-12-16,Hail,Severe,1391747
PROP_00860,2022-12-16,Hail,Minor,85707
PROP_00866,2022-12-16,Flood,Minor,885910
PROP_00892,2022-12-16,Flood,Minor,1730865
PROP_00894,2022-12-16,Hail,Minor,897510
PROP_00897,2022-12-16,Flood,Severe,717122
PROP_00909,2022-12-16,Flood,Moderate,1948101
PROP_00928,2022-12-16,Flood,Minor,457488
PROP_00930,2022-12-16,Flood,Moderate,1686246
PROP_00932,2022-12-16,Hail,Severe,425696
PROP_00939,2022-12-16,Flood,Moderate,6601333
PROP_00942,2022-12-16,Flood,Moderate,3502834
PROP_00944,2022-12-16,Flood,Severe,555979
PROP_00948,2022-12-16,Storm,Minor,527912
PROP_00952,2022-12-16,Hail,Minor,3083637
PROP_00957,2022-12-16,Storm,Minor,2536255
PROP_00968,2022-12-16,Flood,Severe,155221
PROP_00970,2022-12-16,Storm,Moderate,987731
PROP_00973,2022-12-16,Hail,Minor,808600
PROP_00979,2022-12-16,Flood,Severe,846829
PROP_00985,2022-12-16,Flood,Severe,853965
PROP_00997,2022-12-16,Flood,Moderate,1351591
PROP_00100,2023-01-15,Flood,Minor,1555087
PROP_00186,2023-01-15,Storm,Moderate,1531071
PROP_00192,2023-01-15,Hail,Minor,2003272
PROP_00248,2023-01-15,Flood,Severe,463241
PROP_00293,2023-01-15,Flood,Severe,1389946
PROP_00547,2023-01-15,Flood,Moderate,2601563
PROP_00608,2023-01-15,Hail,Minor,189173
PROP_00665,2023-01-15,Flood,Severe,1505786
PROP_00833,2023-01-15,Storm,Minor,3437871
PROP_00875,2023-01-15,Hail,Moderate,1356809
PROP_00987,2023-01-15,Hail,Moderate,1545904
PROP_00076,2023-02-14,Flood,Moderate,952744
PROP_00085,2023-02-14,Flood,Moderate,423232
PROP_00108,2023-02-14,Hail,Minor,733371
PROP_00114,2023-02-14,Flood,Minor,1716157
PROP_00147,2023-02-14,Hail,Severe,2201804
PROP_00153,2023-02-14,Hail,Minor,1126875
PROP_00195,2023-02-14,Storm,Minor,263677
PROP_00236,2023-02-14,Flood,Minor,3570913
PROP_00262,2023-02-14,Flood,Severe,1544000
PROP_00378,2023-02-14,Hail,Severe,349639
PROP_00415,2023-02-14,Flood,Moderate,1431822
PROP_00533,2023-02-14,Flood,Minor,807987
PROP_00561,2023-02-14,Flood,Moderate,199749
PROP_00608,2023-02-14,Flood,Moderate,2689366
PROP_00627,2023-02-14,Flood,Moderate,952519
PROP_00650,2023-02-14,Flood,Minor,2484384
PROP_00664,2023-02-14,Flood,Severe,680377
PROP_00781,2023-02-14,Flood,Severe,4232627
PROP_00866,2023-02-14,Storm,Minor,753491
PROP_00878,2023-02-14,Storm,Moderate,1601939
PROP_00944,2023-02-14,Flood,Minor,655053
PROP_00974,2023-02-14,Flood,Minor,865427
PROP_00017,2023-03-16,Flood,Moderate,424897
PROP_00032,2023-03-16,Hail,Moderate,1751894
PROP_00043,2023-03-16,Flood,Minor,1939364
PROP_00045,2023-03-16,Flood,Severe,305324
PROP_00052,2023-03-16,Storm,Minor,2311284
PROP_00060,2023-03-16,Hail,Moderate,1880448
PROP_00069,2023-03-16,Flood,Severe,963042
PROP_00096,2023-03-16,Storm,Moderate,4842893
PROP_00117,2023-03-16,Flood,Minor,2172305
PROP_00123,2023-03-16,Flood,Minor,2843184
PROP_00125,2023-03-16,Storm,Minor,1629844
PROP_00131,2023-03-16,Flood,Moderate,1994566
PROP_00163,2023-03-16,Flood,Moderate,389131
PROP_00170,2023-03-16,Flood,Minor,490239
PROP_00175,2023-03-16,Hail,Minor,1184725
PROP_00176,2023-03-16,Flood,Minor,326453
PROP_00188,2023-03-16,Flood,Severe,2767133
PROP_00200,2023-03-16,Flood,Moderate,661057
PROP_00209,2023-03-16,Flood,Moderate,2509074
PROP_00224,2023-03-16,Hail,Minor,775103
PROP_00229,2023-03-16,Storm,Severe,3390712
PROP_00274,2023-03-16,Hail,Moderate,1685431
PROP_00275,2023-03-16,Storm,Moderate,1581331
PROP_00279,2023-03-16,Hail,Moderate,1180104
PROP_00288,2023-03-16,Flood,Moderate,1015474
PROP_00299,2023-03-16,Hail,Severe,1256080
PROP_00307,2023-03-16,Flood,Severe,3056628
PROP_00309,2023-03-16,Flood,Moderate,1369075
PROP_00330,2023-03-16,Flood,Moderate,4958331
PROP_00336,2023-03-16,Storm,Minor,1253335
PROP_00350,2023-03-16,Hail,Severe,1108684
PROP_00361,2023-03-16,Hail,Minor,3415317
PROP_00382,2023-03-16,Hail,Moderate,1453554
PROP_00385,2023-03-16,Flood,Minor,191320
PROP_00419,2023-03-16,Hail,Severe,1493386
PROP_00425,2023-03-16,Storm,Moderate,1672141
PROP_00504,2023-03-16,Flood,Moderate,4625454
PROP_00513,2023-03-16,Flood,Minor,1168134
PROP_00520,2023-03-16,Flood,Minor,2026556
PROP_00530,2023-03-16,Flood,Minor,3999843
PROP_00532,2023-03-16,Storm,Moderate,553156
PROP_00533,2023-03-16,Flood,Minor,533077
PROP_00566,2023-03-16,Flood,Moderate,461426
PROP_00571,2023-03-16,Flood,Moderate,322463
PROP_00576,2023-03-16,Hail,Minor,539604
PROP_00592,2023-03-16,Flood,Minor,526901
PROP_00607,2023-03-16,Storm,Moderate,122451
PROP_00613,2023-03-16,Storm,Severe,519105
PROP_00618,2023-03-16,Flood,Minor,503900
PROP_00625,2023-03-16,Storm,Moderate,1397960
PROP_00627,2023-03-16,Storm,Moderate,88744
PROP_00629,2023-03-16,Flood,Minor,1578852
PROP_00651,2023-03-16,Hail,Minor,1160002
PROP_00652,2023-03-16,Flood,Minor,2702614
PROP_00653,2023-03-16,Flood,Severe,1207344
PROP_00660,2023-03-16,Storm,Minor,500725
PROP_00688,2023-03-16,Hail,Severe,5302188
PROP_00695,2023-03-16,Hail,Minor,4684588
PROP_00699,2023-03-16,Hail,Minor,1062012
PROP_00703,2023-03-16,Flood,Minor,3237938
PROP_00707,2023-03-16,Storm,Severe,468867
PROP_00716,2023-03-16,Flood,Minor,2090149
PROP_00751,2023-03-16,Flood,Minor,1216281
PROP_00758,2023-03-16,Hail,Moderate,2247338
PROP_00797,2023-03-16,Storm,Minor,1501509
PROP_00822,2023-03-16,Flood,Moderate,1894414
PROP_00828,2023-03-16,Flood,Minor,362605
PROP_00834,2023-03-16,Storm,Minor,1464198
PROP_00836,2023-03-16,Storm,Moderate,153438
PROP_00858,2023-03-16,Hail,Severe,2378980
PROP_00860,2023-03-16,Flood,Severe,91538
PROP_00872,2023-03-16,Storm,Severe,1185463
PROP_00891,2023-03-16,Storm,Minor,1121984
PROP_00931,2023-03-16,Flood,Minor,941552
PROP_00950,2023-03-16,Hail,Severe,1397631
PROP_00960,2023-03-16,Flood,Moderate,4540285
PROP_00982,2023-03-16,Storm,Moderate,2188501
PROP_00012,2023-04-15,Storm,Minor,397140
PROP_00031,2023-04-15,Hail,Minor,1646953
PROP_00039,2023-04-15,Storm,Minor,622751
PROP_00052,2023-04-15,Flood,Moderate,1578647
PROP_00073,2023-04-15,Flood,Minor,327237
PROP_00077,2023-04-15,Flood,Moderate,319796
PROP_00084,2023-04-15,Flood,Moderate,1160031
PROP_00097,2023-04-15,Storm,Severe,253506
PROP_00099,2023-04-15,Hail,Minor,113451
PROP_00107,2023-04-15,Hail,Severe,1563175
PROP_00108,2023-04-15,Storm,Minor,1908344
PROP_00109,2023-04-15,Flood,Minor,421214
PROP_00116,2023-04-15,Storm,Severe,663271
PROP_00126,2023-04-15,Hail,Minor,2804737
PROP_00129,2023-04-15,Hail,Minor,1089270
PROP_00161,2023-04-15,Storm,Moderate,2010408
PROP_00177,2023-04-15,Flood,Moderate,412324
PROP_00179,2023-04-15,Storm,Moderate,5867807
PROP_00184,2023-04-15,Flood,Severe,366538
PROP_00196,2023-04-15,Flood,Minor,2172402
PROP_00228,2023-04-15,Flood,Severe,2711674
PROP_00231,2023-04-15,Storm,Minor,535579
PROP_00234,2023-04-15,Flood,Minor,174623
PROP_00239,2023-04-15,Flood,Moderate,1286314
PROP_00240,2023-04-15,Flood,Severe,349713
PROP_00241,2023-04-15,Flood,Minor,613418
PROP_00257,2023-04-15,Flood,Minor,2711296
PROP_00286,2023-04-15,Flood,Minor,194279
PROP_00292,2023-04-15,Storm,Severe,2726592
PROP_00301,2023-04-15,Flood,Severe,727912
PROP_00325,2023-04-15,Flood,Severe,3905600
PROP_00331,2023-04-15,Flood,Minor,1519035
PROP_00340,2023-04-15,Storm,Severe,1156580
PROP_00350,2023-04-15,Hail,Moderate,1428893
PROP_00354,2023-04-15,Storm,Severe,409810
PROP_00357,2023-04-15,Flood,Minor,1587553
PROP_00369,2023-04-15,Flood,Severe,84525
PROP_00371,2023-04-15,Storm,Moderate,1702448
PROP_00372,2023-04-15,Flood,Severe,844040
PROP_00386,2023-04-15,Hail,Moderate,178787
PROP_00392,2023-04-15,Flood,Minor,288853
PROP_00398,2023-04-15,Flood,Minor,396234
PROP_00402,2023-04-15,Flood,Moderate,360497
PROP_00406,2023-04-15,Storm,Minor,684623
PROP_00437,2023-04-15,Flood,Minor,340808
PROP_00440,2023-04-15,Flood,Moderate,239041
PROP_00443,2023-04-15,Storm,Moderate,424891
PROP_00445,2023-04-15,Storm,Moderate,3398758
PROP_00475,2023-04-15,Storm,Severe,1003335
PROP_00482,2023-04-15,Storm,Minor,865539
PROP_00490,2023-04-15,Hail,Moderate,553623
PROP_00503,2023-04-15,Storm,Moderate,2759954
PROP_00523,2023-04-15,Storm,Severe,5949828
PROP_00528,2023-04-15,Hail,Minor,1651958
PROP_00541,2023-04-15,Hail,Moderate,584327
PROP_00544,2023-04-15,Flood,Moderate,270313
PROP_00547,2023-04-15,Hail,Moderate,2560172
PROP_00556,2023-04-15,Hail,Minor,1625725
PROP_00594,2023-04-15,Flood,Minor,464515
PROP_00601,2023-04-15,Storm,Severe,770025
PROP_00606,2023-04-15,Storm,Moderate,3871885
PROP_00610,2023-04-15,Flood,Severe,384112
PROP_00612,2023-04-15,Storm,Moderate,392045
PROP_00633,2023-04-15,Flood,Minor,3637051
PROP_00639,2023-04-15,Storm,Minor,315036
PROP_00645,2023-04-15,Storm,Minor,1784452
PROP_00646,2023-04-15,Storm,Minor,848361
PROP_00663,2023-04-15,Hail,Moderate,556740
PROP_00683,2023-04-15,Storm,Minor,2728573
PROP_00689,2023-04-15,Storm,Moderate,971439
PROP_00706,2023-04-15,Flood,Moderate,781284
PROP_00716,2023-04-15,Storm,Minor,3170468
PROP_00753,2023-04-15,Flood,Minor,2156663
PROP_00756,2023-04-15,Hail,Minor,2991093
PROP_00767,2023-04-15,Flood,Minor,1314825
PROP_00770,2023-04-15,Storm,Minor,547486
PROP_00782,2023-04-15,Storm,Minor,862242
PROP_00784,2023-04-15,Storm,Minor,508285
PROP_00791,2023-04-15,Hail,Moderate,1600519
PROP_00799,2023-04-15,Storm,Minor,2425437
PROP_00813,2023-04-15,Flood,Moderate,2832518
PROP_00820,2023-04-15,Flood,Minor,603460
PROP_00827,2023-04-15,Flood,Minor,3231833
PROP_00844,2023-04-15,Hail,Minor,265892
PROP_00851,2023-04-15,Flood,Severe,2888723
PROP_00853,2023-04-15,Hail,Severe,1253809
PROP_00858,2023-04-15,Storm,Minor,409127
PROP_00860,2023-04-15,Flood,Minor,426710
PROP_00870,2023-04-15,Storm,Minor,2330711
PROP_00880,2023-04-15,Flood,Minor,2446075
PROP_00887,2023-04-15,Flood,Minor,2879676
PROP_00913,2023-04-15,Storm,Minor,382442
PROP_00928,2023-04-15,Storm,Minor,429942
PROP_00929,2023-04-15,Flood,Minor,2024171
PROP_00941,2023-04-15,Flood,Moderate,533965
PROP_00942,2023-04-15,Storm,Minor,2439947
PROP_00955,2023-04-15,Flood,Minor,1445698
PROP_00956,2023-04-15,Storm,Minor,1149897
PROP_00962,2023-04-15,Storm,Moderate,1186450
PROP_00966,2023-04-15,Hail,Severe,542801
PROP_00970,2023-04-15,Flood,Severe,286351
PROP_00986,2023-04-15,Storm,Severe,1052652
PROP_00992,2023-04-15,Storm,Minor,1436203
PROP_00993,2023-04-15,Flood,Minor,619619
PROP_00007,2023-05-15,Storm,Minor,1900040
PROP_00008,2023-05-15,Flood,Minor,2175535
PROP_00020,2023-05-15,Flood,Moderate,385303
PROP_00028,2023-05-15,Flood,Moderate,1778224
PROP_00034,2023-05-15,Hail,Moderate,548805
PROP_00037,2023-05-15,Storm,Moderate,1287279
PROP_00042,2023-05-15,Hail,Minor,1870354
PROP_00085,2023-05-15,Flood,Minor,1306356
PROP_00088,2023-05-15,Storm,Minor,5348746
PROP_00091,2023-05-15,Flood,Moderate,445560
PROP_00094,2023-05-15,Hail,Moderate,598608
PROP_00099,2023-05-15,Storm,Minor,963843
PROP_00120,2023-05-15,Flood,Minor,1390376
PROP_00133,2023-05-15,Flood,Moderate,3001702
PROP_00152,2023-05-15,Flood,Severe,1708870
PROP_00163,2023-05-15,Storm,Minor,95277
PROP_00167,2023-05-15,Storm,Minor,1580076
PROP_00169,2023-05-15,Hail,Moderate,4103619
PROP_00171,2023-05-15,Flood,Minor,1092757
PROP_00173,2023-05-15,Flood,Minor,3297216
PROP_00192,2023-05-15,Flood,Minor,4001907
PROP_00198,2023-05-15,Hail,Moderate,798399
PROP_00199,2023-05-15,Storm,Moderate,676201
PROP_00244,2023-05-15,Hail,Minor,1127484
PROP_00251,2023-05-15,Flood,Moderate,3620095
PROP_00261,2023-05-15,Storm,Minor,790215
PROP_00287,2023-05-15,Storm,Minor,1811261
PROP_00296,2023-05-15,Storm,Moderate,979749
PROP_00299,2023-05-15,Hail,Moderate,135496
PROP_00302,2023-05-15,Flood,Moderate,746854
PROP_00307,2023-05-15,Flood,Minor,1852393
PROP_00309,2023-05-15,Flood,Moderate,1534983
PROP_00310,2023-05-15,Hail,Severe,697869
PROP_00313,2023-05-15,Storm,Minor,1224852
PROP_00321,2023-05-15,Flood,Severe,1035046
PROP_00327,2023-05-15,Flood,Moderate,727722
PROP_00335,2023-05-15,Storm,Moderate,374910
PROP_00349,2023-05-15,Hail,Severe,2324043
PROP_00354,2023-05-15,Hail,Moderate,883433
PROP_00380,2023-05-15,Storm,Minor,2418452
PROP_00390,2023-05-15,Flood,Minor,1795866
PROP_00400,2023-05-15,Hail,Moderate,1005151
PROP_00432,2023-05-15,Hail,Minor,2744063
PROP_00448,2023-05-15,Flood,Minor,2826057
PROP_00451,2023-05-15,Storm,Minor,2834578
PROP_00452,2023-05-15,Storm,Moderate,1420938
PROP_00453,2023-05-15,Storm,Moderate,5316169
PROP_00454,2023-05-15,Flood,Minor,1690896
PROP_00483,2023-05-15,Storm,Severe,1485510
PROP_00484,2023-05-15,Hail,Minor,1475278
PROP_00488,2023-05-15,Hail,Moderate,388291
PROP_00490,2023-05-15,Flood,Severe,856273
PROP_00500,2023-05-15,Storm,Minor,829727
PROP_00512,2023-05-15,Storm,Minor,507052
PROP_00514,2023-05-15,Hail,Severe,667916
PROP_00518,2023-05-15,Hail,Moderate,1617778
PROP_00523,2023-05-15,Storm,Moderate,1945536
PROP_00529,2023-05-15,Flood,Severe,1093149
PROP_00530,2023-05-15,Storm,Minor,642907
PROP_00540,2023-05-15,Flood,Severe,2105605
PROP_00565,2023-05-15,Storm,Minor,1592336
PROP_00604,2023-05-15,Flood,Severe,3687199
PROP_00612,2023-05-15,Flood,Minor,1523667
PROP_00631,2023-05-15,Flood,Severe,939906
PROP_00650,2023-05-15,Hail,Moderate,2684082
PROP_00663,2023-05-15,Flood,Moderate,1401763
PROP_00667,2023-05-15,Flood,Severe,181824
PROP_00671,2023-05-15,Flood,Moderate,636331
PROP_00676,2023-05-15,Storm,Minor,2039148
PROP_00685,2023-05-15,Hail,Severe,2164017
PROP_00695,2023-05-15,Hail,Minor,4854206
PROP_00717,2023-05-15,Storm,Moderate,273949
PROP_00718,2023-05-15,Storm,Minor,873439
PROP_00737,2023-05-15,Flood,Moderate,2646876
PROP_00738,2023-05-15,Flood,Moderate,1826599
PROP_00749,2023-05-15,Flood,Minor,1197524
PROP_00758,2023-05-15,Storm,Moderate,2084018
PROP_00779,2023-05-15,Storm,Minor,2242563
PROP_00787,2023-05-15,Hail,Minor,437848
PROP_00793,2023-05-15,Hail,Moderate,1415682
PROP_00797,2023-05-15,Flood,Minor,3044060
PROP_00798,2023-05-15,Storm,Severe,1704378
PROP_00811,2023-05-15,Flood,Minor,1204041
PROP_00813,2023-05-15,Storm,Moderate,2165033
PROP_00827,2023-05-15,Flood,Moderate,699847
PROP_00832,2023-05-15,Storm,Minor,5932774
PROP_00839,2023-05-15,Storm,Severe,2467833
PROP_00842,2023-05-15,Storm,Severe,1170176
PROP_00846,2023-05-15,Flood,Severe,1766035
PROP_00853,2023-05-15,Hail,Minor,198929
PROP_00857,2023-05-15,Flood,Minor,732409
PROP_00870,2023-05-15,Storm,Minor,2218011
PROP_00890,2023-05-15,Storm,Minor,2158797
PROP_00902,2023-05-15,Flood,Moderate,200263
PROP_00908,2023-05-15,Hail,Minor,478659
PROP_00919,2023-05-15,Hail,Severe,1424384
PROP_00947,2023-05-15,Hail,Moderate,1193258
PROP_00954,2023-05-15,Flood,Severe,2258110
PROP_00986,2023-05-15,Flood,Minor,1235282
PROP_00991,2023-05-15,Flood,Moderate,1063065
PROP_00015,2023-06-14,Storm,Moderate,5658735
PROP_00080,2023-06-14,Flood,Minor,1021685
PROP_00107,2023-06-14,Flood,Severe,2470991
PROP_00147,2023-06-14,Flood,Minor,1340979
PROP_00185,2023-06-14,Flood,Moderate,1510632
PROP_00186,2023-06-14,Storm,Minor,744709
PROP_00187,2023-06-14,Storm,Severe,7804826
PROP_00190,2023-06-14,Flood,Moderate,2175091
PROP_00424,2023-06-14,Flood,Minor,800339
PROP_00471,2023-06-14,Flood,Minor,144102
PROP_00640,2023-06-14,Storm,Minor,2049930
PROP_00681,2023-06-14,Flood,Severe,1414949
PROP_00692,2023-06-14,Flood,Moderate,1443075
PROP_00696,2023-06-14,Flood,Minor,882624
PROP_00699,2023-06-14,Storm,Minor,180372
PROP_00709,2023-06-14,Flood,Minor,2854268
PROP_00814,2023-06-14,Storm,Minor,637377
PROP_00824,2023-06-14,Storm,Severe,485057
PROP_00840,2023-06-14,Storm,Moderate,423217
PROP_00923,2023-06-14,Storm,Minor,2804946
PROP_00001,2023-07-14,Storm,Minor,414216
PROP_00048,2023-07-14,Flood,Minor,952851
PROP_00055,2023-07-14,Hail,Moderate,1253092
PROP_00057,2023-07-14,Hail,Minor,1698716
PROP_00090,2023-07-14,Flood,Moderate,3606136
PROP_00179,2023-07-14,Hail,Minor,1638591
PROP_00216,2023-07-14,Flood,Moderate,1470290
PROP_00218,2023-07-14,Flood,Moderate,3366182
PROP_00470,2023-07-14,Storm,Minor,820415
PROP_00525,2023-07-14,Flood,Severe,1373855
PROP_00551,2023-07-14,Flood,Minor,2973047
PROP_00562,2023-07-14,Storm,Moderate,2856153
PROP_00573,2023-07-14,Hail,Minor,208854
PROP_00623,2023-07-14,Flood,Minor,3939470
PROP_00671,2023-07-14,Flood,Moderate,635535
PROP_00692,2023-07-14,Flood,Minor,3290181
PROP_00697,2023-07-14,Storm,Moderate,425084
PROP_00847,2023-07-14,Flood,Moderate,3325384
PROP_00935,2023-07-14,Storm,Severe,2382211
PROP_00051,2023-08-13,Hail,Severe,506017
PROP_00082,2023-08-13,Flood,Moderate,3274116
PROP_00112,2023-08-13,Storm,Minor,590108
PROP_00292,2023-08-13,Flood,Severe,1373783
PROP_00369,2023-08-13,Flood,Minor,200430
PROP_00412,2023-08-13,Flood,Minor,573835
PROP_00417,2023-08-13,Hail,Minor,4464852
PROP_00476,2023-08-13,Flood,Severe,2432933
PROP_00600,2023-08-13,Storm,Moderate,2342611
PROP_00732,2023-08-13,Hail,Minor,749985
PROP_00769,2023-08-13,Flood,Minor,1329896
PROP_00781,2023-08-13,Storm,Minor,810532
PROP_00816,2023-08-13,Flood,Minor,1496655
PROP_00850,2023-08-13,Hail,Moderate,1323462
PROP_00000,2023-09-12,Hail,Minor,172163
PROP_00005,2023-09-12,Storm,Moderate,2322395
PROP_00077,2023-09-12,Hail,Moderate,1503315
PROP_00098,2023-09-12,Storm,Minor,1820923
PROP_00112,2023-09-12,Hail,Minor,594712
PROP_00140,2023-09-12,Flood,Minor,3514939
PROP_00177,2023-09-12,Hail,Moderate,1999298
PROP_00186,2023-09-12,Storm,Minor,396028
PROP_00241,2023-09-12,Storm,Severe,1968245
PROP_00318,2023-09-12,Hail,Moderate,173067
PROP_00370,2023-09-12,Storm,Minor,533839
PROP_00437,2023-09-12,Hail,Moderate,1525720
PROP_00447,2023-09-12,Flood,Minor,153428
PROP_00481,2023-09-12,Flood,Minor,1391603
PROP_00552,2023-09-12,Flood,Moderate,1064326
PROP_00574,2023-09-12,Flood,Moderate,168963
PROP_00578,2023-09-12,Flood,Minor,368005
PROP_00636,2023-09-12,Hail,Minor,3089141
PROP_00720,2023-09-12,Hail,Minor,257145
PROP_00797,2023-09-12,Storm,Severe,2689394
PROP_00807,2023-09-12,Storm,Moderate,851667
PROP_00890,2023-09-12,Storm,Minor,3096003
PROP_00913,2023-09-12,Hail,Severe,1673803
PROP_00918,2023-09-12,Storm,Moderate,627229
PROP_00921,2023-09-12,Hail,Minor,889786
PROP_00956,2023-09-12,Flood,Minor,564416
PROP_00965,2023-09-12,Hail,Severe,1181491
PROP_00015,2023-10-12,Storm,Minor,2038669
PROP_00028,2023-10-12,Flood,Minor,2547239
PROP_00035,2023-10-12,Storm,Severe,974041
PROP_00036,2023-10-12,Hail,Severe,2020884
PROP_00040,2023-10-12,Flood,Minor,772459
PROP_00052,2023-10-12,Hail,Severe,2603235
PROP_00089,2023-10-12,Hail,Moderate,428815
PROP_00098,2023-10-12,Flood,Minor,972292
PROP_00108,2023-10-12,Flood,Severe,1611008
PROP_00141,2023-10-12,Hail,Severe,1868019
PROP_00154,2023-10-12,Flood,Severe,299071
PROP_00163,2023-10-12,Flood,Minor,1168226
PROP_00182,2023-10-12,Flood,Minor,2342139
PROP_00183,2023-10-12,Storm,Minor,883167
PROP_00189,2023-10-12,Storm,Minor,338025
PROP_00198,2023-10-12,Flood,Moderate,1927075
PROP_00260,2023-10-12,Storm,Minor,884161
PROP_00279,2023-10-12,Flood,Minor,319086
PROP_00294,2023-10-12,Flood,Severe,1294902
PROP_00295,2023-10-12,Storm,Minor,663402
PROP_00302,2023-10-12,Flood,Severe,1168570
PROP_00319,2023-10-12,Flood,Minor,243542
PROP_00322,2023-10-12,Storm,Minor,591963
PROP_00341,2023-10-12,Storm,Moderate,302774
PROP_00343,2023-10-12,Storm,Minor,2314762
PROP_00346,2023-10-12,Flood,Moderate,4966522
PROP_00370,2023-10-12,Hail,Minor,494352
PROP_00375,2023-10-12,Storm,Moderate,2575553
PROP_00377,2023-10-12,Storm,Moderate,1573571
PROP_00391,2023-10-12,Storm,Minor,2673820
PROP_00405,2023-10-12,Flood,Minor,1866914
PROP_00406,2023-10-12,Flood,Moderate,208543
PROP_00424,2023-10-12,Flood,Minor,999318
PROP_00431,2023-10-12,Flood,Moderate,994974
PROP_00433,2023-10-12,Flood,Minor,401612
PROP_00445,2023-10-12,Storm,Severe,2825041
PROP_00447,2023-10-12,Hail,Moderate,894350
PROP_00450,2023-10-12,Flood,Minor,417993
PROP_00457,2023-10-12,Storm,Minor,978163
PROP_00476,2023-10-12,Hail,Minor,1008918
PROP_00483,2023-10-12,Storm,Minor,317650
PROP_00490,2023-10-12,Hail,Minor,498375
PROP_00495,2023-10-12,Hail,Minor,390744
PROP_00507,2023-10-12,Hail,Minor,2646198
PROP_00547,2023-10-12,Storm,Minor,3468070
PROP_00556,2023-10-12,Flood,Minor,967589
PROP_00571,2023-10-12,Flood,Minor,648190
PROP_00572,2023-10-12,Flood,Moderate,2697523
PROP_00577,2023-10-12,Flood,Minor,745158
PROP_00585,2023-10-12,Flood,Minor,2146826
PROP_00589,2023-10-12,Flood,Severe,817029
PROP_00598,2023-10-12,Flood,Moderate,1541800
PROP_00599,2023-10-12,Flood,Moderate,1448338
PROP_00609,2023-10-12,Hail,Moderate,185323
PROP_00622,2023-10-12,Storm,Minor,2720718
PROP_00631,2023-10-12,Storm,Minor,324217
PROP_00635,2023-10-12,Flood,Minor,198912
PROP_00661,2023-10-12,Flood,Moderate,2167665
PROP_00663,2023-10-12,Flood,Severe,398471
PROP_00692,2023-10-12,Flood,Severe,6577486
PROP_00702,2023-10-12,Storm,Minor,692166
PROP_00715,2023-10-12,Storm,Severe,850690
PROP_00730,2023-10-12,Storm,Minor,614483
PROP_00739,2023-10-12,Hail,Moderate,453233
PROP_00743,2023-10-12,Flood,Severe,2494557
PROP_00751,2023-10-12,Flood,Moderate,3135744
PROP_00760,2023-10-12,Flood,Moderate,1282252
PROP_00764,2023-10-12,Flood,Minor,3926496
PROP_00768,2023-10-12,Flood,Minor,4626146
PROP_00776,2023-10-12,Flood,Moderate,3638287
PROP_00780,2023-10-12,Storm,Minor,502872
PROP_00786,2023-10-12,Flood,Severe,771155
PROP_00799,2023-10-12,Flood,Minor,2677799
PROP_00807,2023-10-12,Flood,Minor,1409525
PROP_00814,2023-10-12,Flood,Moderate,548663
PROP_00829,2023-10-12,Storm,Minor,702034
PROP_00834,2023-10-12,Storm,Minor,565612
PROP_00836,2023-10-12,Flood,Minor,1445300
